"","title","approved","word","n","tf","idf","tf_idf"
"259","The Crypto Freedom Lab","FALSE","cheaply",1,1,5.42397058547363,5.42397058547363
"260","YurokaDAO","FALSE","inaction",1,1,5.3186100698158,5.3186100698158
"261","Web3: Let us teach you why it's digital arts' best friend","FALSE","readies",1,1,5.3186100698158,5.3186100698158
"262","Undra - A Steampunk MMORPG","FALSE","archetypes",1,1,5.3186100698158,5.3186100698158
"263","Xocolatl MXN Stablecoin","FALSE","unrestricted",1,1,5.22329989001147,5.22329989001147
"264","Xocolatl MXN Stablecoin","FALSE","popularly",1,1,5.22329989001147,5.22329989001147
"265","Nalanda : A 2d MMORPG  blockchain game . ","FALSE","fictional",1,1,5.22329989001147,5.22329989001147
"266","Nalanda : A 2d MMORPG  blockchain game . ","FALSE","buff",1,1,5.22329989001147,5.22329989001147
"267","Nalanda : A 2d MMORPG  blockchain game . ","FALSE","activated",1,1,5.22329989001147,5.22329989001147
"268","blockbank Grant Proposal","FALSE","regulated",1,1,5.22329989001147,5.22329989001147
"269","WEB3 online service ""Deal Guarantee""","FALSE","temporarily",1,1,5.13628851302184,5.13628851302184
"270","Biomimetic Tokenomics","FALSE","mouths",1,1,5.13628851302184,5.13628851302184
"271","Biomimetic Tokenomics","FALSE","inion",1,1,5.13628851302184,5.13628851302184
"272","Biomimetic Tokenomics","FALSE","coders",1,1,5.13628851302184,5.13628851302184
"273","Zeft","FALSE","categorization",1,1,5.05624580534831,5.05624580534831
"274","Magpie Protocol","FALSE","finality",1,1,5.05624580534831,5.05624580534831
"275","KingDAOs is a DAO creation platform that allows anyone to create a simple DAO.","FALSE","interrelated",1,1,5.05624580534831,5.05624580534831
"276","ENS Friday Night Happy Hour","FALSE","mentally",1,1,5.05624580534831,5.05624580534831
"277","Eigen Network","FALSE","twisted",1,1,5.05624580534831,5.05624580534831
"278","Eigen Network","FALSE","provers",1,1,5.05624580534831,5.05624580534831
"279","zkForms: Proof of Humanity","FALSE","possessing",1,1,4.98213783319459,4.98213783319459
"280","Web3´s first carbon asset index","FALSE","reweighed",1,1,4.98213783319459,4.98213783319459
"281","Pocket Network - A Public RPC Commons","FALSE","overloading",1,1,4.98213783319459,4.98213783319459
"282","Funding Tech Tree Bounties to Advance Ambitious Technologies","FALSE","architects",1,1,4.91314496170763,4.91314496170763
"283","ENSgrows:  An ENS dedicated weekly publication documenting ENS builders.","FALSE","wisely",1,1,4.91314496170763,4.91314496170763
"284","ENSgrows:  An ENS dedicated weekly publication documenting ENS builders.","FALSE","exemplified",1,1,4.91314496170763,4.91314496170763
"285","CryptoTeach","FALSE","assured",1,1,4.91314496170763,4.91314496170763
"286","Bitcoinwiki.org","FALSE","consulted",1,1,4.91314496170763,4.91314496170763
"287","Africa Blockchain Youth Ambassadors","FALSE","owing",1,1,4.91314496170763,4.91314496170763
"288","Swapp.gg  No KYC Swap Low fees No logs 100% Anonymous ","FALSE","switched",1,1,4.84860644057006,4.84860644057006
"289","Swapp.gg  No KYC Swap Low fees No logs 100% Anonymous ","FALSE","supplying",1,1,4.84860644057006,4.84860644057006
"290","Seed Funding for Foresight DAO","FALSE","cooperating",1,1,4.84860644057006,4.84860644057006
"291","ReFi DAO Water Circle Water Credit Methodology Development","FALSE","leftover",1,1,4.84860644057006,4.84860644057006
"292","Dish, bish!  Enjoy quickly dishing on what resonates with you today with no regard for your reputation or safety","FALSE","reply",1,1,4.78798181875363,4.78798181875363
"293","Dish, bish!  Enjoy quickly dishing on what resonates with you today with no regard for your reputation or safety","FALSE","reacting",1,1,4.78798181875363,4.78798181875363
"294","Dish, bish!  Enjoy quickly dishing on what resonates with you today with no regard for your reputation or safety","FALSE","associating",1,1,4.78798181875363,4.78798181875363
"295","Dish, bish!  Enjoy quickly dishing on what resonates with you today with no regard for your reputation or safety","FALSE","animated",1,1,4.78798181875363,4.78798181875363
"296","Iris: Decentralized Terrestrial Satellite Oracle Network","FALSE","behest",1,1,4.73082340491368,4.73082340491368
"297","What Is the Role of Professional Dissertation Editors?","FALSE","tutor",1,1,4.6767561836434,4.6767561836434
"298","What Is the Role of Professional Dissertation Editors?","FALSE","alterations",1,1,4.6767561836434,4.6767561836434
"299","Univerz.io decentralized - marketplace platform","FALSE","interacted",1,1,4.6767561836434,4.6767561836434
"300","Stand up for privacy, free speech and open-source software","FALSE","whatsoever",1,1,4.6767561836434,4.6767561836434
"301","Stand up for privacy, free speech and open-source software","FALSE","accused",1,1,4.6767561836434,4.6767561836434
"302","Projection Proliferation of Web3","FALSE","resonated",1,1,4.6767561836434,4.6767561836434
"303","Nomis","FALSE","overcomes",1,1,4.6767561836434,4.6767561836434
"304","Nomis","FALSE","dirty",1,1,4.6767561836434,4.6767561836434
"305","24/7MODS - Providing Discord servers with TRAINED, TESTED, CERTIFIED, and thoroughly VETTED moderators.","FALSE","fictitious",1,1,4.6767561836434,4.6767561836434
"306","24/7MODS - Providing Discord servers with TRAINED, TESTED, CERTIFIED, and thoroughly VETTED moderators.","FALSE","alerted",1,1,4.6767561836434,4.6767561836434
"307","OZKi","FALSE","wholly",1,1,4.62546288925585,4.62546288925585
"308","OZKi","FALSE","replay",1,1,4.62546288925585,4.62546288925585
"309","Ontologic: A Research Exchange Platform","FALSE","incompatibility",1,1,4.62546288925585,4.62546288925585
"310","Jungle Race - A revolutionary P2E / M2E racing game","FALSE","accessories",1,1,4.62546288925585,4.62546288925585
"311","How to Define Your Personal Writing Style","FALSE","individuality",1,1,4.62546288925585,4.62546288925585
"312","How to Define Your Personal Writing Style","FALSE","controversial",1,1,4.62546288925585,4.62546288925585
"313","Fund climate artists to spread awareness about the Climate Emergency","FALSE","poland",1,1,4.62546288925585,4.62546288925585
"314","Project LION","FALSE","uncovered",1,1,4.57667272508642,4.57667272508642
"315","Project LION","FALSE","turnover",1,1,4.57667272508642,4.57667272508642
"316","Project LION","FALSE","overload",1,1,4.57667272508642,4.57667272508642
"317","Port3 Grant","FALSE","verifications",1,1,4.57667272508642,4.57667272508642
"318","Port3 Grant","FALSE","echoed",1,1,4.57667272508642,4.57667272508642
"319","Daemons","FALSE","retrieved",1,1,4.57667272508642,4.57667272508642
"320","Portals & Passages: magical gates as 'web3 hyperlinks' between on-chain worlds (like Realms and Crypts & Caverns) to enable meta quests and games","FALSE","unearthed",1,1,4.53015270945153,4.53015270945153
"321","Portals & Passages: magical gates as 'web3 hyperlinks' between on-chain worlds (like Realms and Crypts & Caverns) to enable meta quests and games","FALSE","optionally",1,1,4.53015270945153,4.53015270945153
"322","Portals & Passages: magical gates as 'web3 hyperlinks' between on-chain worlds (like Realms and Crypts & Caverns) to enable meta quests and games","FALSE","magically",1,1,4.53015270945153,4.53015270945153
"323","Portals & Passages: magical gates as 'web3 hyperlinks' between on-chain worlds (like Realms and Crypts & Caverns) to enable meta quests and games","FALSE","competed",1,1,4.53015270945153,4.53015270945153
"324","Summer of Wamo | Dali Web3 Fest","FALSE","mythical",1,1,4.4857009468807,4.4857009468807
"325","Summer of Wamo | Dali Web3 Fest","FALSE","intoxicated",1,1,4.4857009468807,4.4857009468807
"326","Summer of Wamo | Dali Web3 Fest","FALSE","ideation",1,1,4.4857009468807,4.4857009468807
"327","ORBIT DeFi","FALSE","incurring",1,1,4.4857009468807,4.4857009468807
"328","Blockchain based Searh Engine","FALSE","reflecting",1,1,4.4857009468807,4.4857009468807
"329","Blockchain based Searh Engine","FALSE","lunch",1,1,4.4857009468807,4.4857009468807
"330","Blockchain based Searh Engine","FALSE","fourth",1,1,4.4857009468807,4.4857009468807
"331","Infinity Wallet - The first desktop all-in-one wallet platform providing sublime accessibility to DeFi, and browser-less access to the world of Web3!","FALSE","revealed",1,1,4.4431413324619,4.4431413324619
"332","Essay Writing Help for Students","FALSE","whichever",1,1,4.4431413324619,4.4431413324619
"333","CryptoLumenati ~ Polygon Activation","FALSE","theater",1,1,4.4431413324619,4.4431413324619
"334","Let more users easily catch up with the rapidly changing ENS market!","FALSE","fluctuation",1,1,4.40231933794164,4.40231933794164
"335","A Unique Box Wallet  The Best Box for a Great Gift Idea","FALSE","protective",1,1,4.40231933794164,4.40231933794164
"336","A Unique Box Wallet  The Best Box for a Great Gift Idea","FALSE","coatings",1,1,4.40231933794164,4.40231933794164
"337","zkPass, a decentralized KYC solution based on ZKP & MPC","FALSE","conspiring",1,1,4.32535829680552,4.32535829680552
"338","zkPass, a decentralized KYC solution based on ZKP & MPC","FALSE","assertion",1,1,4.32535829680552,4.32535829680552
"339","DAO Coalition","FALSE","hypotheticals",1,1,4.28899065263464,4.28899065263464
"340","DAO Coalition","FALSE","governor",1,1,4.28899065263464,4.28899065263464
"341","Plastic Labs - Toward a Hyperstructure for Learning","FALSE","computed",1,1,4.25389933282337,4.25389933282337
"342","Everything You Should Know About Custom Rigid Boxes","FALSE","creases",1,1,4.21999778114769,4.21999778114769
"343","Design Regeneration Agency","FALSE","flyer",1,1,4.21999778114769,4.21999778114769
"344","Benefits of Grant Writing","FALSE","impressively",1,1,4.21999778114769,4.21999778114769
"345","Bech: Platform for startups and investors in developing countries","FALSE","hectic",1,1,4.21999778114769,4.21999778114769
"346","Atmos Protocol Grant Request","FALSE","partially",1,1,4.21999778114769,4.21999778114769
"347","How to Create Attractive Custom Cereal Boxes with Your Own Style","FALSE","windowed",1,1,4.15545926001012,4.15545926001012
"348","How to Create Attractive Custom Cereal Boxes with Your Own Style","FALSE","impression",1,1,4.15545926001012,4.15545926001012
"349","Creative Writing Topics: Incredible Ideas Just around the Corner","FALSE","mates",1,1,4.15545926001012,4.15545926001012
"350","Creative Writing Topics: Incredible Ideas Just around the Corner","FALSE","invented",1,1,4.15545926001012,4.15545926001012
"351","Creative Writing Topics: Incredible Ideas Just around the Corner","FALSE","fascinating",1,1,4.15545926001012,4.15545926001012
"352","Creative Writing Topics: Incredible Ideas Just around the Corner","FALSE","controlling",1,1,4.15545926001012,4.15545926001012
"353","Creative Writing Topics: Incredible Ideas Just around the Corner","FALSE","antonyms",1,1,4.15545926001012,4.15545926001012
"354","University DAO | End student Debt, Own your University","FALSE","reformation",1,1,4.12468760134336,4.12468760134336
"355","IOUPlay","FALSE","surety",1,1,4.12468760134336,4.12468760134336
"356","IOUPlay","FALSE","rents",1,1,4.12468760134336,4.12468760134336
"357","IOUPlay","FALSE","receipts",1,1,4.12468760134336,4.12468760134336
"358","IOUPlay","FALSE","obligation",1,1,4.12468760134336,4.12468760134336
"359","IOUPlay","FALSE","convertible",1,1,4.12468760134336,4.12468760134336
"360","dDAO community - small sociological experiment","FALSE","collating",1,1,4.12468760134336,4.12468760134336
"361","stories_of_ai is driving DEI engagement for their DAO framework for decentralized AI teams and their communities","FALSE","empathy",1,1,4.09483463819368,4.09483463819368
"362","Case Study Research Assistance: Achieve Splendid Results Easily!","FALSE","overcame",1,1,4.06584710132043,4.06584710132043
"363","Case Study Research Assistance: Achieve Splendid Results Easily!","FALSE","inconsistency",1,1,4.06584710132043,4.06584710132043
"364","Case Study Research Assistance: Achieve Splendid Results Easily!","FALSE","congratulations",1,1,4.06584710132043,4.06584710132043
"365","Top Paying Online Casinos in New Zealand","FALSE","relaxing",1,1,4.01027725016562,4.01027725016562
"366","Top Paying Online Casinos in New Zealand","FALSE","celebrity",1,1,4.01027725016562,4.01027725016562
"367","Sciverse","FALSE","heredity",1,1,4.01027725016562,4.01027725016562
"368","MicroGrants for Crypto Entrepreneurs","FALSE","repression",1,1,3.98360900308346,3.98360900308346
"369","MicroGrants for Crypto Entrepreneurs","FALSE","receivers",1,1,3.98360900308346,3.98360900308346
"370","DeSciU (Decentralized Science University)","FALSE","mathematics",1,1,3.98360900308346,3.98360900308346
"371","DeSciU (Decentralized Science University)","FALSE","disseminated",1,1,3.98360900308346,3.98360900308346
"372","Portland Regenerative Technology Commons","FALSE","wing",1,1,3.9576335166802,3.9576335166802
"373","Portland Regenerative Technology Commons","FALSE","harmoniously",1,1,3.9576335166802,3.9576335166802
"374","Portland Regenerative Technology Commons","FALSE","escalating",1,1,3.9576335166802,3.9576335166802
"375","Portland Regenerative Technology Commons","FALSE","coops",1,1,3.9576335166802,3.9576335166802
"376","Launch MECX DAO: Empowering Marginalized Creatives","FALSE","disheartened",1,1,3.93231570869591,3.93231570869591
"377","Good Science Project","FALSE","lectured",1,1,3.93231570869591,3.93231570869591
"378","Good Science Project","FALSE","internationally",1,1,3.93231570869591,3.93231570869591
"379","Good Science Project","FALSE","fiscally",1,1,3.93231570869591,3.93231570869591
"380","Good Science Project","FALSE","federally",1,1,3.93231570869591,3.93231570869591
"381","Coffee Carbon Collective: regenerative financing for coffee farmers","FALSE","interviewed",1,1,3.5958434720747,3.5958434720747
"382","Coffee Carbon Collective: regenerative financing for coffee farmers","FALSE","farmland",1,1,3.5958434720747,3.5958434720747
"383","Coffee Carbon Collective: regenerative financing for coffee farmers","FALSE","croplands",1,1,3.5958434720747,3.5958434720747
"384"," Watchtower  a reputation protocol for space assets on the decentralised web.","FALSE","convention",1,1,3.56075215226343,3.56075215226343
"385"," Watchtower  a reputation protocol for space assets on the decentralised web.","FALSE","colliding",1,1,3.56075215226343,3.56075215226343
"386","Subnet","FALSE","opinionated",1,0.5,6.9280479822499,3.46402399112495
"387","BITMANIA","FALSE","toys",1,0.5,6.9280479822499,3.46402399112495
"388","Barichara Regeneration Fund  Prototyping a Bioregional Regenerative Economy","FALSE","succession",1,1,3.26448633612025,3.26448633612025
"389","Education's Digital Renaissance - Calibir","FALSE","accounted",1,1,3.19037836396653,3.19037836396653
"390","Hedgefox","FALSE","theoretically",1,1,3.12138549247958,3.12138549247958
"391","Hedgefox","FALSE","responsiveness",1,1,3.12138549247958,3.12138549247958
"392","Hedgefox","FALSE","pursued",1,1,3.12138549247958,3.12138549247958
"393","Hedgefox","FALSE","obsessed",1,1,3.12138549247958,3.12138549247958
"394","Hedgefox","FALSE","interplay",1,1,3.12138549247958,3.12138549247958
"395","Hedgefox","FALSE","inflationary",1,1,3.12138549247958,3.12138549247958
"396","Hedgefox","FALSE","exacerbated",1,1,3.12138549247958,3.12138549247958
"397","Hedgefox","FALSE","consumable",1,1,3.12138549247958,3.12138549247958
"398","Hedgefox","FALSE","balanced",1,1,3.12138549247958,3.12138549247958
"399","Safe space to engage and hear about crypto projects","FALSE","honesty",1,0.5,6.23490080168995,3.11745040084498
"400","Test Grant","FALSE","configured",1,0.5,6.01175725037574,3.00587862518787
"401","Decentralization of Gig Economy which are in best interests of gitcoin","FALSE","officially",1,0.5,6.01175725037574,3.00587862518787
"402","Startin'blox - Low-code app builder for interoperable applications","FALSE","reusing",1,0.5,5.82943569358179,2.9147178467909
"403","Solarpunk Pfps","FALSE","realization",1,0.5,5.82943569358179,2.9147178467909
"404","The Doctors DAO","FALSE","interference",1,0.5,5.67528501375453,2.83764250687727
"405","The Doctors DAO","FALSE","confusion",1,0.5,5.67528501375453,2.83764250687727
"406","Decentralized digital inheritance protocol","FALSE","unexpected",1,0.5,5.67528501375453,2.83764250687727
"407","Project Toninas: Lahille's bottlenose dolphin as a coastal sentinel","FALSE","estimating",1,1,2.78491325585837,2.78491325585837
"408","Adot: Your One-Stop Web3 Search Engine","FALSE","inconsistent",1,0.5,5.54175362113001,2.770876810565
"409","CrypTix: NFT Event Ticketing","FALSE","traced",1,0.5,5.42397058547363,2.71198529273681
"410","CrypTix: NFT Event Ticketing","FALSE","sporting",1,0.5,5.42397058547363,2.71198529273681
"411","CrypTix: NFT Event Ticketing","FALSE","concerts",1,0.5,5.42397058547363,2.71198529273681
"412","[Duplicated][Canceled]AdMeta","FALSE","exposing",1,0.5,5.42397058547363,2.71198529273681
"413","YurokaDAO","FALSE","welcomed",1,0.5,5.3186100698158,2.6593050349079
"414","METABUILD","FALSE","replaced",1,0.5,5.3186100698158,2.6593050349079
"415","Academic dissertation writing","FALSE","resolved",1,0.5,5.3186100698158,2.6593050349079
"416","Academic dissertation writing","FALSE","formality",1,0.5,5.3186100698158,2.6593050349079
"417","Academic dissertation writing","FALSE","consult",1,0.5,5.3186100698158,2.6593050349079
"418","<Û 0xpm ~ registry for smart contract packages","FALSE","opinionated",1,0.5,5.3186100698158,2.6593050349079
"419","Xocolatl MXN Stablecoin","FALSE","revolutionizing",1,0.5,5.22329989001147,2.61164994500574
"420","MarsBase - The first DeFi OTC Desk","FALSE","exceed",1,0.5,5.22329989001147,2.61164994500574
"421","MarsBase - The first DeFi OTC Desk","FALSE","concentrating",1,0.5,5.22329989001147,2.61164994500574
"422","Devium: Dream it, Code it, Own it, Monetize it!","FALSE","concerned",1,0.5,5.22329989001147,2.61164994500574
"423","WEB3 online service ""Deal Guarantee""","FALSE","renovated",1,0.5,5.13628851302184,2.56814425651092
"424","Zeft","FALSE","proofreading",1,0.5,5.05624580534831,2.52812290267415
"425","Magpie Protocol","FALSE","universally",1,0.5,5.05624580534831,2.52812290267415
"426","Web3´s first carbon asset index","FALSE","indefinitely",1,0.5,4.98213783319459,2.49106891659729
"427","SmoothDiscovery ,a  platform for discovering fair,transparent and decentralized token price.","FALSE","intersect",1,0.5,4.98213783319459,2.49106891659729
"428","Pocket Network - A Public RPC Commons","FALSE","preventing",1,0.5,4.98213783319459,2.49106891659729
"429","Pocket Network - A Public RPC Commons","FALSE","powering",1,0.5,4.98213783319459,2.49106891659729
"430","Help more newcomers to have their first ENS name without hassle","FALSE","analytic",1,0.5,4.98213783319459,2.49106891659729
"431","Grants for Roadmaps","FALSE","discounted",1,0.5,4.98213783319459,2.49106891659729
"432","Fashion Fair House","FALSE","worsened",1,0.5,4.98213783319459,2.49106891659729
"433","Primis-Web3 Desktop-Apply for Gitcoin Grant","FALSE","chatting",1,0.5,4.91314496170763,2.45657248085382
"434","Bitcoinwiki.org","FALSE","moderation",1,0.5,4.91314496170763,2.45657248085382
"435","Coffee Carbon Collective - Pre-financing of transition to regenerative agriculture for coffee farmers","FALSE","negotiation",1,0.5,4.84860644057006,2.42430322028503
"436","Coffee Carbon Collective - Pre-financing of transition to regenerative agriculture for coffee farmers","FALSE","financed",1,0.5,4.84860644057006,2.42430322028503
"437","BURAK YETER X SPACE  $100,000 isn't much to go to space","FALSE","stationary",1,0.5,4.84860644057006,2.42430322028503
"438","BURAK YETER X SPACE  $100,000 isn't much to go to space","FALSE","crossing",1,0.5,4.84860644057006,2.42430322028503
"439","Price of forgery measurement campaign","FALSE","fed",1,0.5,4.78798181875363,2.39399090937681
"440","Iris: Decentralized Terrestrial Satellite Oracle Network","FALSE","extracting",1,0.5,4.73082340491368,2.36541170245684
"441","Univerz.io decentralized - marketplace platform","FALSE","honesty",1,0.5,4.6767561836434,2.3383780918217
"442","Univerz.io decentralized - marketplace platform","FALSE","arguably",1,0.5,4.6767561836434,2.3383780918217
"443","Stand up for privacy, free speech and open-source software","FALSE","threatens",1,0.5,4.6767561836434,2.3383780918217
"444","Stand up for privacy, free speech and open-source software","FALSE","investigation",1,0.5,4.6767561836434,2.3383780918217
"445","Allow next 10 million ENS users on-ramp with fiat purchase","FALSE","searched",1,0.5,4.6767561836434,2.3383780918217
"446","Allow next 10 million ENS users on-ramp with fiat purchase","FALSE","accomplishing",1,0.5,4.6767561836434,2.3383780918217
"447","OZKi","FALSE","replaced",1,0.5,4.62546288925585,2.31273144462793
"448","OZKi","FALSE","reliably",1,0.5,4.62546288925585,2.31273144462793
"449","Ontologic: A Research Exchange Platform","FALSE","unrelated",1,0.5,4.62546288925585,2.31273144462793
"450","Ontologic: A Research Exchange Platform","FALSE","abstracting",1,0.5,4.62546288925585,2.31273144462793
"451","How to Define Your Personal Writing Style","FALSE","responding",1,0.5,4.62546288925585,2.31273144462793
"452","How to Define Your Personal Writing Style","FALSE","formality",1,0.5,4.62546288925585,2.31273144462793
"453","How to Define Your Personal Writing Style","FALSE","conveying",1,0.5,4.62546288925585,2.31273144462793
"454","Blockchain Digital Identity Management System","FALSE","personally",1,0.5,4.62546288925585,2.31273144462793
"455","Project LION","FALSE","digitally",1,0.5,4.57667272508642,2.28833636254321
"456","Port3 Grant","FALSE","profiling",1,0.5,4.57667272508642,2.28833636254321
"457","Futurize.io","FALSE","mouth",1,0.5,4.57667272508642,2.28833636254321
"458","Dolven Labs - DAO Based Ecosystem Catalyst for Starknet","FALSE","withstand",1,0.5,4.57667272508642,2.28833636254321
"459","Dolven Labs - DAO Based Ecosystem Catalyst for Starknet","FALSE","overwhelmingly",1,0.5,4.57667272508642,2.28833636254321
"460","Deep Work DAO Incubator","FALSE","clarity",1,0.5,4.57667272508642,2.28833636254321
"461","CityFlySky","FALSE","honored",1,0.5,4.57667272508642,2.28833636254321
"462","CityFlySky","FALSE","basically",1,0.5,4.57667272508642,2.28833636254321
"463","ORBIT DeFi","FALSE","reinvest",1,0.5,4.4857009468807,2.24285047344035
"464","ORBIT DeFi","FALSE","abstracting",1,0.5,4.4857009468807,2.24285047344035
"465","Blockchain based Searh Engine","FALSE","accesses",1,0.5,4.4857009468807,2.24285047344035
"466","CryptoLumenati ~ Polygon Activation","FALSE","sacrificing",1,0.5,4.4431413324619,2.22157066623095
"467","Let more users easily catch up with the rapidly changing ENS market!","FALSE","witnessed",1,0.5,4.40231933794164,2.20115966897082
"468","Let more users easily catch up with the rapidly changing ENS market!","FALSE","extracting",1,0.5,4.40231933794164,2.20115966897082
"469","Let more users easily catch up with the rapidly changing ENS market!","FALSE","accomplishing",1,0.5,4.40231933794164,2.20115966897082
"470","Buy term paper online. ","FALSE","hires",1,0.5,4.36309862478836,2.18154931239418
"471","zkPass, a decentralized KYC solution based on ZKP & MPC","FALSE","oblivious",1,0.5,4.32535829680552,2.16267914840276
"472","Grad school personal statement format","FALSE","proofreading",1,0.5,4.28899065263464,2.14449532631732
"473","Grad school personal statement format","FALSE","introductory",1,0.5,4.28899065263464,2.14449532631732
"474","DAO Coalition","FALSE","alphabetically",1,0.5,4.28899065263464,2.14449532631732
"475","Plastic Labs - Toward a Hyperstructure for Learning","FALSE","interruption",1,0.5,4.25389933282337,2.12694966641169
"476","Why You Should Hire a College Essay Editor","FALSE","copied",1,0.5,4.21999778114769,2.10999889057384
"477","Design Regeneration Agency","FALSE","weave",1,0.5,4.21999778114769,2.10999889057384
"478","Benefits of Grant Writing","FALSE","prospective",1,0.5,4.21999778114769,2.10999889057384
"479","Atmos Protocol Grant Request","FALSE","accumulation",1,0.5,4.21999778114769,2.10999889057384
"480","How to Create Attractive Custom Cereal Boxes with Your Own Style","FALSE","consumes",1,0.5,4.15545926001012,2.07772963000506
"481","Case Study Research Assistance: Achieve Splendid Results Easily!","FALSE","misleading",1,0.5,4.06584710132043,2.03292355066022
"482","Case Study Research Assistance: Achieve Splendid Results Easily!","FALSE","confuse",1,0.5,4.06584710132043,2.03292355066022
"483","DeKnow ID - Web3 Native LinkedIn for Scholars and Science","FALSE","prospective",1,0.5,4.03767622435373,2.01883811217687
"484","Dontgetscammed; An Interactive and educational platform that learns you not getting scammed","FALSE","isolated",1,0.333333333333333,6.01175725037574,2.00391908345858
"485","MicroGrants for Crypto Entrepreneurs","FALSE","catering",1,0.5,3.98360900308346,1.99180450154173
"486","DeSciU (Decentralized Science University)","FALSE","distracting",1,0.5,3.98360900308346,1.99180450154173
"487","DeSciU (Decentralized Science University)","FALSE","cohesive",1,0.5,3.98360900308346,1.99180450154173
"488","Portland Regenerative Technology Commons","FALSE","apparently",1,0.5,3.9576335166802,1.9788167583401
"489","Good Science Project","FALSE","willingness",1,0.5,3.93231570869591,1.96615785434795
"490","Good Science Project","FALSE","wildly",1,0.5,3.93231570869591,1.96615785434795
"491","Good Science Project","FALSE","virtually",1,0.5,3.93231570869591,1.96615785434795
"492","Good Science Project","FALSE","federation",1,0.5,3.93231570869591,1.96615785434795
"493","Ancient Mushrooms NFT","FALSE","inhabited",1,0.333333333333333,5.82943569358179,1.94314523119393
"494","reflection of the minds of beauty ","FALSE","southeast",1,0.25,7.62119516280984,1.90529879070246
"495","ENS Spoofing Bot: Detect a Scam Name That Looks Like Yours","FALSE","typeface",1,0.5,3.79255376632075,1.89627688316037
"496","ENS Spoofing Bot: Detect a Scam Name That Looks Like Yours","FALSE","substitution",1,0.5,3.79255376632075,1.89627688316037
"497","Softpreneur Research and Development","FALSE","persistence",1,0.333333333333333,5.67528501375453,1.89176167125151
"498","CredMix measures and rewards value creation and contribution within DAOs.","FALSE","reflects",1,0.333333333333333,5.54175362113001,1.84725120704334
"499","CredMix measures and rewards value creation and contribution within DAOs.","FALSE","modified",1,0.333333333333333,5.54175362113001,1.84725120704334
"500","Adot: Your One-Stop Web3 Search Engine","FALSE","trustworthy",1,0.333333333333333,5.54175362113001,1.84725120704334
"501","The Crypto Freedom Lab","FALSE","authored",1,0.333333333333333,5.42397058547363,1.80799019515788
"502","Alice & Bob","FALSE","surroundings",1,0.333333333333333,5.42397058547363,1.80799019515788
"503"," Watchtower  a reputation protocol for space assets on the decentralised web.","FALSE","federation",1,0.5,3.56075215226343,1.78037607613171
"504"," Watchtower  a reputation protocol for space assets on the decentralised web.","FALSE","anchor",1,0.5,3.56075215226343,1.78037607613171
"505","Undra - A Steampunk MMORPG","FALSE","approaching",1,0.333333333333333,5.3186100698158,1.77287002327193
"506","Xocolatl MXN Stablecoin","FALSE","cooperatives",1,0.333333333333333,5.22329989001147,1.74109996333716
"507","MarsBase - The first DeFi OTC Desk","FALSE","untapped",1,0.333333333333333,5.22329989001147,1.74109996333716
"508","WEB3 online service ""Deal Guarantee""","FALSE","assigned",1,0.333333333333333,5.13628851302184,1.71209617100728
"509","Magpie Protocol","FALSE","simplicity",1,0.333333333333333,5.05624580534831,1.68541526844944
"510","ENS Friday Night Happy Hour","FALSE","dedication",1,0.333333333333333,5.05624580534831,1.68541526844944
"511","PunStar","FALSE","commending",1,0.5,3.34452904379379,1.67226452189689
"512","PunStar","FALSE","commended",1,0.5,3.34452904379379,1.67226452189689
"513","Web3´s first carbon asset index","FALSE","tonnes",1,0.333333333333333,4.98213783319459,1.66071261106486
"514","Help more newcomers to have their first ENS name without hassle","FALSE","contacted",1,0.333333333333333,4.98213783319459,1.66071261106486
"515","CryptoTeach","FALSE","seasoned",1,0.333333333333333,4.91314496170763,1.63771498723588
"516","CryptoLumenati ~ Projection Art, Music & Regen IRL ~ Crypto Advocacy and Education","FALSE","projections",1,0.333333333333333,4.91314496170763,1.63771498723588
"517","Barichara Regeneration Fund  Prototyping a Bioregional Regenerative Economy","FALSE","instruction",1,0.5,3.26448633612025,1.63224316806013
"518","Barichara Regeneration Fund  Prototyping a Bioregional Regenerative Economy","FALSE","cohesive",1,0.5,3.26448633612025,1.63224316806013
"519","BURAK YETER X SPACE  $100,000 isn't much to go to space","FALSE","concert",1,0.333333333333333,4.84860644057006,1.61620214685669
"520","BeerVerse further development","FALSE","negotiations",1,0.333333333333333,4.78798181875363,1.59599393958454
"521","New World Order STATE","FALSE","liberty",1,0.333333333333333,4.73082340491368,1.57694113497123
"522","What Is the Role of Professional Dissertation Editors?","FALSE","edited",1,0.333333333333333,4.6767561836434,1.55891872788113
"523","What Is the Role of Professional Dissertation Editors?","FALSE","convey",1,0.333333333333333,4.6767561836434,1.55891872788113
"524","Gwei Club: ENS-based personalised Web3 profiles","FALSE","commenting",1,0.333333333333333,4.6767561836434,1.55891872788113
"525","Jungle Race - A revolutionary P2E / M2E racing game","FALSE","weapons",1,0.333333333333333,4.62546288925585,1.54182096308528
"526","Ecare: Ethereum Combinatorial Auction Rate Exchange","FALSE","county",1,0.333333333333333,4.62546288925585,1.54182096308528
"527","Blockchain Digital Identity Management System","FALSE","copies",1,0.333333333333333,4.62546288925585,1.54182096308528
"528","Deep Work DAO Incubator","FALSE","interviewing",1,0.333333333333333,4.57667272508642,1.52555757502881
